Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,AH,RH_type,id
2004-05-08,03:00:00,-200.0,766.75,-200,1.5310667470351977,547.25,-200.0,1481.75,-200.0,1239.0,374.75,14.349999904633,0.8411827342429918,Slightly Elevated,1402
2004-05-08,04:00:00,-200.0,771.75,-200,1.200204987024979,518.25,-200.0,1543.5,-200.0,1202.25,343.25,10.875,0.8785322364939623,Elevated,1403
2004-05-08,05:00:00,-200.0,831.25,-200,1.6437465794172563,556.5,-200.0,1480.25,-200.0,1257.0,400.5,7.4000000953674,0.8807524564923557,High,1404
2004-05-08,06:00:00,-200.0,871.0,-200,2.6268159217883977,628.0,-200.0,1242.5,-200.0,1328.75,518.25,8.6999999284744,0.9190165623355291,High,1405
2004-05-08,07:00:00,-200.0,994.5,-200,5.918707400673933,808.0,-200.0,1027.5,-200.0,1479.25,685.25,10.274999856949,0.9457983334639932,High,1406
2004-05-08,08:00:00,-200.0,1093.0,-200,8.468605670477224,918.25,-200.0,857.25,-200.0,1588.5,939.0,10.974999904633,0.9821200443392999,High,1407
2004-05-08,09:00:00,-200.0,1078.75,-200,7.652875824367053,884.75,-200.0,883.75,-200.0,1588.25,973.75,13.574999809265,1.0235606153804515,Elevated,1408
2004-05-08,10:00:00,-200.0,1083.75,-200,6.878321514411395,851.5,-200.0,910.0,-200.0,1574.5,959.0,14.700000047684,1.0488001073939137,Elevated,1409
2004-05-08,11:00:00,-200.0,1203.75,-200,10.123793161712667,982.25,-200.0,791.0,-200.0,1739.25,1067.25,13.800000190735,1.1361179818131713,High,1410
2004-05-08,12:00:00,-200.0,1212.75,-200,11.088721871777622,1017.5,-200.0,760.25,-200.0,1777.75,1060.75,13.325000286102,1.1703315914271997,High,1411
2004-05-08,13:00:00,-200.0,1123.5,-200,9.2417017512885,948.75,-200.0,827.25,-200.0,1671.0,1008.0,16.150000095367,1.0936522407914369,Elevated,1412
2004-05-08,14:00:00,-200.0,945.0,-200,4.28000015894725,726.0,-200.0,1053.0,-200.0,1432.25,637.0,16.274999856949,1.014574927883745,Slightly Elevated,1413
2004-05-08,15:00:00,-200.0,964.0,-200,6.468248061517456,833.25,-200.0,1002.5,-200.0,1489.25,647.0,20.0,0.9354045549831587,Ideal,1414
2004-05-08,16:00:00,-200.0,903.25,-200,5.446649916651041,785.5,-200.0,1073.0,-200.0,1374.5,523.0,19.825000286102,0.8099108142566411,Ideal,1415
2004-05-08,17:00:00,-200.0,918.25,-200,7.1480083355179955,863.25,-200.0,992.0,-200.0,1408.0,538.75,19.800000190735,0.7669828320332698,Ideal,1416
2004-05-08,18:00:00,-200.0,1027.5,-200,9.547186668169587,960.5,-200.0,913.0,-200.0,1501.75,648.5,17.775000095367,0.776321378388301,Ideal,1417
2004-05-08,19:00:00,-200.0,1174.75,-200,16.96086061172638,1208.75,-200.0,719.5,-200.0,1828.75,1070.5,16.675000190735,0.8393029466845635,Ideal,1418
2004-05-08,20:00:00,-200.0,1215.25,-200,15.387978763390306,1160.75,-200.0,713.5,-200.0,1801.5,1237.0,15.075000047684,0.8815848805199851,Slightly Elevated,1419
2004-05-08,21:00:00,-200.0,1072.0,-200,9.949964658366447,975.75,-200.0,835.25,-200.0,1602.75,1017.5,14.149999856949,0.902811287825286,Slightly Elevated,1420
2004-05-08,22:00:00,-200.0,1070.0,-200,9.325773709573658,952.0,-200.0,857.5,-200.0,1572.5,966.25,13.799999952316,0.9147045311684796,Slightly Elevated,1421
2004-05-08,23:00:00,-200.0,1020.75,-200,6.918207216219388,853.25,-200.0,979.0,-200.0,1456.75,900.5,13.650000095367,0.928543621248799,Slightly Elevated,1422
2004-05-09,00:00:00,-200.0,1063.0,-200,7.0557037905723865,859.25,-200.0,951.75,-200.0,1518.5,949.0,13.700000047684,0.9404838080706859,Elevated,1423
2004-05-09,01:00:00,-200.0,1068.0,-200,8.953194276149835,937.5,-200.0,861.5,-200.0,1574.75,1057.0,12.724999904633,0.9506203514601191,Elevated,1424
2004-05-09,02:00:00,-200.0,992.5,-200,8.326092924802344,912.5,-200.0,879.25,-200.0,1601.25,989.25,12.625000238419,0.9529040171686457,Elevated,1425
2004-05-09,03:00:00,-200.0,1034.25,-200,8.718905392023482,928.25,-200.0,847.75,-200.0,1618.5,1004.75,12.075000047684,0.9640108221841559,Elevated,1426
2004-05-09,04:00:00,-200.0,1024.75,-200,8.369357194834848,914.25,-200.0,855.75,-200.0,1605.0,1003.0,12.324999809265,0.9721800726508601,Elevated,1427
2004-05-09,05:00:00,-200.0,1036.25,-200,8.074610745890912,902.25,-200.0,824.75,-200.0,1558.25,1086.5,11.924999952316,0.9898702800629839,High,1428
2004-05-09,06:00:00,-200.0,924.25,-200,5.216918999884966,774.25,-200.0,987.25,-200.0,1460.25,909.0,11.274999856949,0.9847692836130754,High,1429
2004-05-09,07:00:00,-200.0,921.5,-200,4.491371794288761,737.25,-200.0,1050.25,-200.0,1413.75,881.5,13.125,0.9418725292926997,Elevated,1430
2004-05-09,08:00:00,-200.0,830.25,-200,2.577932199377853,624.75,-200.0,1265.75,-200.0,1303.25,568.0,16.799999713898,0.8881077882198353,Ideal,1431
2004-05-09,09:00:00,-200.0,946.75,-200,4.765319158079068,751.5,-200.0,1067.75,-200.0,1434.25,620.25,17.89999961853,0.9103861984462873,Ideal,1432
2004-05-09,10:00:00,-200.0,976.75,-200,4.481885361504611,736.75,-200.0,1025.0,-200.0,1449.75,685.5,17.775000095367,0.9986316083352281,Ideal,1433
2004-05-09,11:00:00,-200.0,1024.5,-200,4.946833219965415,760.75,-200.0,1008.0,-200.0,1476.0,700.25,18.799999713898,0.9968313520182551,Ideal,1434
2004-05-09,12:00:00,-200.0,1039.5,-200,5.8335653079243945,804.0,-200.0,939.5,-200.0,1501.5,779.75,19.349999904633,0.9783447020873091,Ideal,1435
2004-05-09,13:00:00,-200.0,1012.5,-200,4.1369226386396285,718.25,-200.0,1040.5,-200.0,1491.5,558.0,14.749999761581,1.1405355290326422,Elevated,1436
2004-05-09,14:00:00,-200.0,1035.0,-200,4.823871521429194,754.5,-200.0,996.75,-200.0,1520.5,608.0,15.599999904633,1.1576889221545867,Elevated,1437
2004-05-09,15:00:00,-200.0,1086.25,-200,7.044201699807389,858.75,-200.0,891.75,-200.0,1595.0,754.25,17.674999713898,1.0826299481604227,Slightly Elevated,1438
2004-05-09,16:00:00,-200.0,967.0,-200,4.789678926627398,752.75,-200.0,1047.75,-200.0,1420.0,543.5,17.849999904633,0.9465653091899736,Ideal,1439
2004-05-09,17:00:00,-200.0,968.0,-200,5.431203339043807,784.75,-200.0,1010.5,-200.0,1445.5,550.0,17.799999713898,0.8966798101303016,Ideal,1440
2004-05-09,18:00:00,-200.0,1003.5,-200,6.31930644980548,826.5,-200.0,971.5,-200.0,1465.0,626.5,17.75,0.8928956752936137,Ideal,1441
2004-05-09,19:00:00,-200.0,1131.75,-200,10.096966798243285,981.25,-200.0,850.25,-200.0,1613.5,876.75,16.424999713898,0.8851300074124296,Ideal,1442
2004-05-09,20:00:00,-200.0,1121.0,-200,10.197722066388899,985.0,-200.0,833.25,-200.0,1625.0,981.25,15.575000047684,0.9063300012281927,Slightly Elevated,1443
2004-05-09,21:00:00,-200.0,1067.5,-200,8.437536944416262,917.0,-200.0,889.25,-200.0,1569.5,832.25,14.850000143051,0.92284200390251,Slightly Elevated,1444
2004-05-09,22:00:00,-200.0,1123.0,-200,8.940462338273536,937.0,-200.0,866.25,-200.0,1606.0,940.5,13.824999809265,0.9397562125937573,Slightly Elevated,1445
2004-05-09,23:00:00,-200.0,1101.0,-200,8.845219157196645,933.25,-200.0,844.5,-200.0,1600.25,1021.75,13.75,0.9720561030003246,Elevated,1446
2004-05-10,00:00:00,-200.0,996.75,-200,6.495992043448455,834.5,-200.0,950.5,-200.0,1500.75,887.5,13.900000095367,0.9655949439378095,Elevated,1447
2004-05-10,01:00:00,-200.0,875.0,-200,3.0278593859425342,653.75,-200.0,1171.5,-200.0,1375.25,682.75,14.875,0.9684382734931641,Slightly Elevated,1448
2004-05-10,02:00:00,-200.0,815.25,-200,1.7949775333901974,568.5,-200.0,1360.75,-200.0,1343.5,533.75,14.375,0.9797499051480258,Elevated,1449
2004-05-10,03:00:00,-200.0,802.75,-200,1.3442784224941926,531.25,-200.0,1462.0,-200.0,1317.5,488.75,13.849999904633,0.9952102084306348,Elevated,1450
2004-05-10,04:00:00,-200.0,828.5,-200,1.8175047732365581,570.25,-200.0,1304.25,-200.0,1356.5,561.75,14.199999809265,1.0136126963706715,Elevated,1451
2004-05-10,05:00:00,-200.0,867.0,-200,2.577932199377853,624.75,-200.0,1212.5,-200.0,1385.0,652.25,14.025000095367,1.01672375247559,Elevated,1452
2004-05-10,06:00:00,-200.0,1118.0,-200,9.790648164067562,969.75,-200.0,837.25,-200.0,1705.0,1018.75,13.350000143051,1.0291602313703379,Elevated,1453
2004-05-10,07:00:00,-200.0,1631.5,-200,31.54724525528682,1586.75,-200.0,522.5,-200.0,2458.5,1677.5,14.700000047684,1.035082138653454,Elevated,1454
2004-05-10,08:00:00,-200.0,1597.6666666667,-200,35.18728598338546,1668.3333333333,-200.0,490.33333333333,-200.0,2617.0,1749.3333333333,16.000000635783,1.0342180094430165,Slightly Elevated,1455
2004-05-10,09:00:00,4.4,1377.75,-200,20.218944199503536,1302.5,257.0,633.25,117.0,2050.5,1494.25,17.849999904633,1.0362078952591534,Slightly Elevated,1456
2004-05-10,10:00:00,2.5,1131.5,-200,13.362988476365068,1095.75,178.0,731.25,107.0,1807.5,1186.25,19.97500038147,1.0378800150084935,Ideal,1457
2004-05-10,11:00:00,2.1,1108.25,-200,11.724114404886208,1040.0,145.0,767.0,95.0,1748.0,1051.0,20.299999713898,1.0392477476076492,Ideal,1458
2004-05-10,12:00:00,2.4,1131.0,-200,13.385657033345838,1096.5,137.0,735.25,93.0,1797.25,1026.75,20.72500038147,1.0248015981662313,Ideal,1459
2004-05-10,13:00:00,2.2,1105.0,-200,12.898178824864663,1080.25,139.0,750.75,104.0,1758.25,981.0,20.849999904633,0.9887796426424591,Ideal,1460
2004-05-10,14:00:00,2.2,1120.0,-200,13.355435931012263,1095.5,130.0,753.25,102.0,1767.25,975.5,21.474999904633,1.004198952667609,Ideal,1461
2004-05-10,15:00:00,2.3,1100.25,-200,13.73529005407188,1108.0,148.0,799.75,109.0,1731.0,931.75,24.97500038147,0.9393620109040333,Ideal,1462
2004-05-10,16:00:00,2.1,1098.0,-200,14.220357031168104,1123.75,120.0,810.0,97.0,1715.75,871.25,25.174999713898,0.9371106799689911,Dry,1463
2004-05-10,17:00:00,2.5,1136.5,-200,17.805786960484756,1233.75,132.0,749.0,104.0,1824.25,989.75,23.449999809265,0.9100061437898493,Ideal,1464
2004-05-10,18:00:00,3.6,1266.75,-200,22.046102522130635,1352.25,188.0,650.75,124.0,1960.5,1196.25,21.025000572205,0.9298066467117365,Ideal,1465
2004-05-10,19:00:00,4.0,1318.75,-200,24.37774068147215,1413.25,204.0,596.75,135.0,2050.0,1329.0,19.224999904633,1.0083533198105845,Ideal,1466
2004-05-10,20:00:00,3.0,1160.25,-200,16.314011789468903,1189.25,167.0,698.25,122.0,1824.25,1150.5,17.724999427795,1.023177646921747,Slightly Elevated,1467
2004-05-10,21:00:00,2.1,1083.5,-200,12.389162076428056,1063.0,128.0,775.25,109.0,1702.5,1031.0,16.800000190735,1.016674678649525,Slightly Elevated,1468
2004-05-10,22:00:00,1.7,1024.5,-200,9.606166402460243,962.75,106.0,841.75,95.0,1620.75,917.25,15.825000286102,1.0032685173176619,Slightly Elevated,1469
2004-05-10,23:00:00,1.1,953.25,-200,6.396350788469592,830.0,88.0,985.75,86.0,1520.5,860.0,15.950000047684,1.0165804300833525,Slightly Elevated,1470
2004-05-11,00:00:00,0.9,959.25,-200,5.999005297727464,811.75,77.0,961.0,78.0,1518.0,910.0,14.225000143051,1.0345861861815835,Elevated,1471
2004-05-11,01:00:00,0.4,833.5,-200,2.7680827057444795,637.25,36.0,1187.0,53.0,1362.0,698.5,15.025000095367,1.0141659415486195,Slightly Elevated,1472
2004-05-11,02:00:00,0.2,786.75,-200,1.5521226505649446,549.0,28.0,1365.75,43.0,1317.25,596.25,14.299999952316,1.0030560265929696,Elevated,1473
2004-05-11,03:00:00,0.2,799.0,-200,1.6252427273055872,555.0,-200.0,1326.5,-200.0,1319.5,642.75,12.75,0.96903322752814,Elevated,1474
2004-05-11,04:00:00,-200.0,807.25,-200,1.8304312258349797,571.25,46.0,1305.25,53.0,1334.75,704.25,11.400000095367,0.948381116835673,High,1475
2004-05-11,05:00:00,0.6,866.25,-200,3.5682865172598426,686.25,55.0,1134.75,48.0,1404.5,740.75,12.049999952316,0.9547368980670078,Elevated,1476
2004-05-11,06:00:00,1.4,1034.5,-200,8.431329041899918,916.75,135.0,881.5,64.0,1606.0,967.5,11.349999904633,0.9443040128309516,High,1477
2004-05-11,07:00:00,4.6,1469.25,-200,27.493226324679092,1491.0,327.0,555.0,95.0,2301.0,1560.75,12.724999904633,0.9619808678517707,Elevated,1478
2004-05-11,08:00:00,5.5,1553.25,-200,31.01536196523493,1574.5,383.0,507.5,120.0,2422.75,1779.0,14.450000047684,0.9795176965227176,Slightly Elevated,1479
2004-05-11,09:00:00,4.8,1513.0,-200,26.030838376143286,1455.0,366.0,554.0,153.0,2182.0,1821.75,17.525000095367,0.9877147950618157,Ideal,1480
2004-05-11,10:00:00,4.5,1395.25,-200,22.63854414979002,1368.0,322.0,605.0,163.0,2032.25,1675.0,21.875,0.9127994280909932,Ideal,1481
2004-05-11,11:00:00,3.0,1208.75,-200,18.295210456775816,1248.0,188.0,711.75,119.0,1891.0,1295.25,23.499999523163,0.8434500389637044,Dry,1482
2004-05-11,12:00:00,2.5,1141.5,-200,13.949989249812695,1115.0,144.0,775.75,96.0,1734.75,1090.75,24.325000286102,0.8926425499465178,Dry,1483
2004-05-11,13:00:00,2.3,1139.75,-200,14.375845316221508,1128.75,132.0,765.25,94.0,1727.5,1023.25,23.800000190735,0.9211979461651456,Ideal,1484
2004-05-11,14:00:00,2.0,1105.25,-200,11.567403475017645,1034.5,117.0,826.0,86.0,1643.0,877.0,24.150000095367,0.925729908002055,Ideal,1485
2004-05-11,15:00:00,1.9,1131.0,-200,12.243256870893827,1058.0,121.0,823.5,91.0,1663.75,930.5,26.525000095367,0.9282016321481543,Dry,1486
2004-05-11,16:00:00,1.9,1161.5,-200,12.41843151040101,1064.0,124.0,832.0,97.0,1675.25,912.75,25.72500038147,0.9247797643015823,Dry,1487
2004-05-11,17:00:00,3.5,1335.75,-200,21.073626031400575,1326.0,188.0,673.75,125.0,1922.5,1254.75,26.349999904633,0.9305793077039731,Dry,1488
2004-05-11,18:00:00,4.6,1532.75,-200,29.93122171832732,1549.25,226.0,573.0,140.0,2233.25,1570.75,24.449999809265,0.9544520545437408,Ideal,1489
2004-05-11,19:00:00,6.3,1650.0,-200,34.30938668943613,1649.0,266.0,528.25,158.0,2344.5,1779.0,23.074999809265,0.9845298410600173,Ideal,1490
2004-05-11,20:00:00,5.0,1535.0,-200,26.14134515478638,1457.75,269.0,568.0,159.0,2120.25,1735.0,21.14999961853,0.9970272641671369,Ideal,1491
2004-05-11,21:00:00,3.3,1381.75,-200,18.10563982891983,1242.5,183.0,631.5,128.0,1941.0,1511.0,19.199999809265,1.1515788150818387,Slightly Elevated,1492
2004-05-11,22:00:00,2.7,1334.75,-200,14.166106517351903,1122.0,167.0,673.25,114.0,1839.75,1424.25,18.099999427795,1.2072067789075338,Slightly Elevated,1493
2004-05-11,23:00:00,2.2,1267.0,-200,12.425753469349981,1064.25,138.0,706.25,100.0,1765.5,1348.0,17.27499961853,1.149375173573635,Slightly Elevated,1494
2004-05-12,00:00:00,1.7,1121.5,-200,8.656039174931239,925.75,105.0,804.75,88.0,1618.75,1173.75,16.924999713898,1.125048593454258,Slightly Elevated,1495
2004-05-12,01:00:00,0.8,986.25,-200,5.151339345473077,771.0,54.0,964.25,67.0,1518.0,946.5,17.60000038147,1.1484083595632593,Slightly Elevated,1496
2004-05-12,02:00:00,0.8,966.0,-200,4.615472500096256,743.75,58.0,967.0,65.0,1510.5,935.0,15.649999856949,1.128675818338682,Elevated,1497
2004-05-12,03:00:00,0.6,918.5,-200,3.141056393473606,660.75,-200.0,1089.25,-200.0,1467.75,837.5,14.925000190735,1.107282834933724,Elevated,1498
2004-05-12,04:00:00,-200.0,872.0,-200,2.6875170700467517,632.0,37.0,1132.25,47.0,1402.75,768.0,15.624999761581,1.0960505838805374,Elevated,1499
2004-05-12,05:00:00,0.8,967.0,-200,4.711914188280806,748.75,84.0,995.5,57.0,1517.0,880.5,14.024999856949,1.0884081381163508,Elevated,1500
2004-05-12,06:00:00,1.5,1151.75,-200,9.645572227732076,964.25,134.0,799.75,73.0,1705.25,1095.5,14.524999856949,1.0803909736873565,Elevated,1501
2004-05-12,07:00:00,4.1,1500.25,-200,23.602269521503594,1393.25,279.0,559.5,95.0,2163.0,1495.0,15.5,1.0874529417267884,Elevated,1502
2004-05-12,08:00:00,5.9,1754.0,-200,37.380301370110594,1715.75,333.0,451.5,110.0,2666.5,1894.75,17.0,1.0909348429949175,Slightly Elevated,1503
2004-05-12,09:00:00,5.1,1558.0,-200,26.575239411521075,1468.5,336.0,524.5,121.0,2281.0,1758.25,18.825000286102,1.1285429520950387,Slightly Elevated,1504
2004-05-12,10:00:00,3.9,1446.0,-200,21.952680637394874,1349.75,280.0,567.75,108.0,2140.0,1630.25,19.724999904633,1.1795981844613084,Slightly Elevated,1505
2004-05-12,11:00:00,3.4,1349.0,-200,17.865586704833834,1235.5,275.0,627.25,125.0,1963.75,1530.25,20.875,1.0872374577570219,Ideal,1506
2004-05-12,12:00:00,3.3,1452.0,-200,22.73319791536591,1370.5,207.0,576.0,117.0,2138.25,1622.25,21.949999809265,1.1264867571768813,Ideal,1507
2004-05-12,13:00:00,5.1,1675.5,-200,29.273871694313044,1533.75,305.0,495.5,131.0,2412.5,1827.5,20.400000572205,1.3204805118379561,Slightly Elevated,1508
2004-05-12,14:00:00,3.1,1327.25,-200,14.681118210237681,1138.5,236.0,657.5,126.0,1893.75,1322.75,17.449999809265,1.324988971666772,Elevated,1509
2004-05-12,15:00:00,2.5,1247.75,-200,12.638889972455347,1071.5,183.0,712.75,114.0,1797.0,1187.5,17.14999961853,1.2413181327716252,Elevated,1510
2004-05-12,16:00:00,2.4,1249.5,-200,12.712743389237184,1074.0,162.0,724.25,123.0,1806.25,1166.25,17.299999713898,1.195704532489911,Elevated,1511
2004-05-12,17:00:00,2.8,1221.75,-200,13.009989174919578,1084.0,157.0,726.75,116.0,1797.25,1108.0,17.699999809265,1.1299721117940855,Slightly Elevated,1512
2004-05-12,18:00:00,2.9,1159.0,-200,13.400778503920026,1097.0,136.0,747.5,107.0,1709.25,995.0,17.375,0.955924838352882,Ideal,1513
2004-05-12,19:00:00,3.4,1191.5,-200,14.815040893310265,1142.75,166.0,740.25,123.0,1766.75,1107.75,17.574999809265,0.8698027451846554,Ideal,1514
2004-05-12,20:00:00,2.2,1074.25,-200,9.377671550694837,954.0,136.0,846.0,112.0,1569.5,956.25,16.72500038147,0.8919832403035431,Ideal,1515
2004-05-12,21:00:00,1.6,984.0,-200,6.866943662337093,851.0,112.0,959.25,101.0,1452.0,817.0,16.75,0.8635827957607698,Ideal,1516
2004-05-12,22:00:00,1.3,970.25,-200,5.196702979071655,773.25,87.0,1025.75,91.0,1425.25,657.75,16.124999761581,0.9459520013042345,Slightly Elevated,1517
2004-05-12,23:00:00,1.3,987.33333333333,-200,5.741922235401254,799.66666666667,86.0,988.66666666667,88.0,1462.0,658.0,15.466666857402,0.9960121689288274,Slightly Elevated,1518
2004-05-13,00:00:00,1.6,1003.0,-200,6.534918634306473,836.25,98.0,948.5,96.0,1455.25,747.5,16.174999713898,0.9156207734160496,Slightly Elevated,1519
2004-05-13,01:00:00,1.2,933.0,-200,4.682892421913301,747.25,62.0,1045.0,75.0,1405.0,568.5,16.449999809265,0.9380368653581863,Slightly Elevated,1520
2004-05-13,02:00:00,0.6,859.0,-200,2.5108944701230476,620.25,32.0,1200.5,47.0,1315.5,445.0,16.174999952316,0.9626107889686762,Slightly Elevated,1521
2004-05-13,03:00:00,0.4,814.5,-200,1.4218161094645745,538.0,-200.0,1412.25,-200.0,1272.25,379.25,16.049999952316,0.9722890924136571,Slightly Elevated,1522
2004-05-13,04:00:00,-200.0,792.0,-200,1.0224145989759525,501.25,21.0,1553.75,25.0,1252.0,353.75,16.174999952316,0.967172925409286,Slightly Elevated,1523
2004-05-13,05:00:00,0.4,835.0,-200,1.6841441819825635,559.75,41.0,1409.0,49.0,1317.0,406.5,16.174999952316,0.9799469039623572,Slightly Elevated,1524
2004-05-13,06:00:00,1.0,974.5,-200,4.462938156393024,735.75,86.0,1069.25,85.0,1459.0,611.25,15.89999961853,0.9909710348090544,Slightly Elevated,1525
2004-05-13,07:00:00,2.0,1132.5,-200,9.44271643902197,956.5,174.0,815.25,106.0,1651.75,943.75,16.174999952316,1.015075340632526,Slightly Elevated,1526
2004-05-13,08:00:00,3.6,1347.25,-200,17.899796358357186,1236.5,264.0,645.25,136.0,1984.25,1328.25,16.025000095367,1.0710942999882282,Slightly Elevated,1527
2004-05-13,09:00:00,2.4,1121.75,-200,10.59815534829328,999.75,211.0,782.5,119.0,1663.25,1084.5,16.60000038147,1.041994229214685,Slightly Elevated,1528
2004-05-13,10:00:00,2.4,1151.75,-200,10.991241944664454,1014.0,208.0,773.75,122.0,1714.25,1139.25,17.424999713898,1.0220402841411522,Slightly Elevated,1529
2004-05-13,11:00:00,1.6,1020.25,-200,7.217572131689938,866.25,139.0,906.5,90.0,1553.5,798.5,17.64999961853,0.9944145508469541,Ideal,1530
2004-05-13,12:00:00,1.9,1065.5,-200,8.69373563216166,927.25,138.0,846.25,97.0,1608.25,804.0,17.150000095367,1.0236025926569043,Slightly Elevated,1531
2004-05-13,13:00:00,2.4,1105.0,-200,11.053865490184924,1016.25,142.0,789.25,98.0,1735.5,930.25,18.199999809265,1.026828553038705,Ideal,1532
2004-05-13,14:00:00,1.7,1056.0,-200,7.874591345354043,894.0,131.0,891.0,93.0,1575.5,770.5,19.525000572205,1.01136614891326,Ideal,1533
2004-05-13,15:00:00,2.1,1083.75,-200,9.790648164067562,969.75,132.0,817.75,98.0,1626.0,845.25,19.474999904633,1.0189071196256156,Ideal,1534
2004-05-13,16:00:00,3.1,1287.75,-200,16.37162401440561,1191.0,178.0,691.25,123.0,1910.25,1192.0,19.775000095367,1.0104362805488505,Ideal,1535
2004-05-13,17:00:00,4.6,1389.75,-200,22.64800194906768,1368.25,228.0,605.0,148.0,2091.75,1493.5,20.25,1.0114285875512807,Ideal,1536
2004-05-13,18:00:00,4.5,1374.0,-200,20.24598801498129,1303.25,232.0,635.75,148.0,2035.5,1457.0,20.299999713898,1.0457246592281557,Ideal,1537
2004-05-13,19:00:00,3.9,1377.75,-200,21.654868067759192,1341.75,204.0,611.5,133.0,2075.75,1488.5,19.775000095367,1.09197823209044,Ideal,1538
2004-05-13,20:00:00,4.6,1428.25,-200,21.193012579265407,1329.25,250.0,593.75,141.0,2101.75,1601.5,19.14999961853,1.1485946115970729,Slightly Elevated,1539
2004-05-13,21:00:00,3.3,1335.5,-200,15.864361525951503,1175.5,208.0,655.5,131.0,1890.5,1467.75,18.224999904633,1.1336439827753315,Slightly Elevated,1540
2004-05-13,22:00:00,2.7,1233.5,-200,11.968070008525883,1048.5,158.0,746.25,121.0,1733.25,1273.5,17.799999713898,1.1097422435984687,Slightly Elevated,1541
2004-05-13,23:00:00,3.3,1300.0,-200,17.381134907628116,1221.25,197.0,648.25,123.0,1945.75,1401.0,17.5,1.1175067017508247,Slightly Elevated,1542
2004-05-14,00:00:00,2.5,1246.25,-200,15.028806270003846,1149.5,152.0,653.5,107.0,1873.0,1353.5,17.27499961853,1.1298279584829405,Slightly Elevated,1543
2004-05-14,01:00:00,2.1,1140.5,-200,11.067802428479904,1016.75,112.0,740.25,104.0,1690.0,1188.25,16.800000190735,1.0911580830891763,Slightly Elevated,1544
2004-05-14,02:00:00,1.3,1014.25,-200,6.918207216219388,853.25,75.0,882.5,91.0,1538.0,974.75,16.299999713898,1.0483524086649807,Slightly Elevated,1545
2004-05-14,03:00:00,1.0,938.25,-200,5.106145385761624,768.75,-200.0,978.0,-200.0,1462.75,816.25,16.150000095367,1.0262384284341717,Slightly Elevated,1546
2004-05-14,04:00:00,-200.0,988.25,-200,6.052793316140268,814.25,74.0,908.25,87.0,1512.0,920.5,15.525000095367,1.049752651813196,Slightly Elevated,1547
